chemical,protein,label
33036,ENSP00000331201,0
14917,ENSP00000310701,0
312,ENSP00000333534,1
34521,ENSP00000442050,0
119607,ENSP00000356438,1
5287620,ENSP00000285379,0
5268,ENSP00000377549,0
784,ENSP00000356022,1
100516,ENSP00000447173,0
5283731,ENSP00000299529,0
4932,ENSP00000250971,0
5466,ENSP00000333821,0
1117,ENSP00000285379,1
312,ENSP00000298248,1
9880,ENSP00000377527,0
108094,ENSP00000328835,0
41987,ENSP00000248437,0
2561,ENSP00000354499,0
23994,ENSP00000337761,1
5894,ENSP00000345023,0
447700,ENSP00000351905,0
445354,ENSP00000346901,0
122033,ENSP00000304782,0
643976,ENSP00000245457,0
3648,ENSP00000352222,0
3016,ENSP00000331912,1
3639,ENSP00000287907,0
3961,ENSP00000269980,0
4984,ENSP00000356037,0
2764,ENSP00000377914,0
92730,ENSP00000359991,0
151069,ENSP00000392709,0
5556,ENSP00000363216,0
3406,ENSP00000332591,0
2332,ENSP00000306390,1
2354,ENSP00000354193,1
23994,ENSP00000324804,1
151069,ENSP00000275605,0
119828,ENSP00000304915,0
31307,ENSP00000412237,0
5403,ENSP00000288602,0
9642,ENSP00000320147,0
122335,ENSP00000383840,0
312,ENSP00000325425,1
176870,ENSP00000317272,1
24466,ENSP00000297991,0
4178,ENSP00000368439,0
129211,ENSP00000316244,1
643976,ENSP00000317159,1
774,ENSP00000293897,1
123015,ENSP00000363229,0
9871419,ENSP00000281806,0
4422,ENSP00000234961,1
1548992,ENSP00000355599,0
92730,ENSP00000308032,0
10133,ENSP00000280154,0
44668,ENSP00000322706,0
158,ENSP00000359643,1
5472,ENSP00000254301,0
5329098,ENSP00000343204,0
1132,ENSP00000373674,0
5362436,ENSP00000356920,0
387316,ENSP00000219479,0
60919,ENSP00000306129,0
4205,ENSP00000358301,1
2120,ENSP00000355330,0
2724385,ENSP00000420168,0
129211,ENSP00000347717,0
39860,ENSP00000312326,0
124886,ENSP00000369100,1
1117,ENSP00000216117,1
5329098,ENSP00000288135,1
5726,ENSP00000005178,0
3198,ENSP00000363596,0
1117,ENSP00000417980,1
5588,ENSP00000270139,0
115077,ENSP00000418603,0
441314,ENSP00000350491,0
312,ENSP00000364831,1
2230,ENSP00000265689,0
2818,ENSP00000369960,1
5790,ENSP00000266970,0
4659569,ENSP00000308938,0
85,ENSP00000315013,1
2689,ENSP00000312286,0
3675,ENSP00000367309,1
681,ENSP00000304501,1
10591,ENSP00000346577,0
6623,ENSP00000334145,0
3295,ENSP00000363621,0
3295,ENSP00000357066,0
2369,ENSP00000353165,0
123696,ENSP00000373169,1
5870,ENSP00000353791,0
10140,ENSP00000363021,0
4380,ENSP00000381968,0
784,ENSP00000351755,0
122186,ENSP00000370571,0
5122,ENSP00000358903,0
3913,ENSP00000264382,0
5530,ENSP00000367309,1
1229,ENSP00000276198,1
5454,ENSP00000332887,0
68760,ENSP00000377948,0
312,ENSP00000381607,1
114903,ENSP00000262033,0
55245,ENSP00000325120,1
91605,ENSP00000305651,0
3918,ENSP00000282276,0
446156,ENSP00000209668,0
3007,ENSP00000370213,0
3337,ENSP00000319343,0
60785,ENSP00000176183,1
123878,ENSP00000222286,0
4946,ENSP00000305372,1
312,ENSP00000302441,1
123631,ENSP00000411593,0
4585,ENSP00000256906,1
6010,ENSP00000245816,0
774,ENSP00000295589,1
4742,ENSP00000225371,0
1821,ENSP00000356953,0
5284595,ENSP00000327251,0
208908,ENSP00000353165,0
91736,ENSP00000260191,0
77992,ENSP00000216117,0
108220,ENSP00000231509,0
774,ENSP00000316244,1
4078,ENSP00000276198,1
9832383,ENSP00000383840,0
2370,ENSP00000359998,0
187,ENSP00000270776,0
5283454,ENSP00000265100,0
10267,ENSP00000434364,0
55482,ENSP00000235382,0
961,ENSP00000232217,1
5282280,ENSP00000330284,1
2051,ENSP00000226004,0
312,ENSP00000372088,1
493570,ENSP00000365926,1
5288209,ENSP00000381607,0
3397,ENSP00000363822,1
2156,ENSP00000349078,0
1541,ENSP00000365256,0
10140,ENSP00000232607,0
1690,ENSP00000264381,0
4485,ENSP00000367959,1
9799888,ENSP00000316244,0
876,ENSP00000326227,0
2909,ENSP00000419425,1
25077992,ENSP00000211122,0
3100,ENSP00000362924,0
5485199,ENSP00000392859,0
1593,ENSP00000361405,0
784,ENSP00000335592,0
2726,ENSP00000362361,0
996,ENSP00000376176,1
23994,ENSP00000240139,1
26879,ENSP00000226413,0
149,ENSP00000354554,0
6726,ENSP00000339503,0
5362436,ENSP00000346294,0
4748,ENSP00000348911,0
122316,ENSP00000367309,1
468595,ENSP00000358595,0
6437849,ENSP00000314606,0
4536,ENSP00000232217,0
2267,ENSP00000358867,0
3793,ENSP00000265724,1
1690,ENSP00000264595,0
2375,ENSP00000332973,0
1202,ENSP00000342889,0
3918,ENSP00000234961,1
3912,ENSP00000337825,0
5012,ENSP00000278412,0
5556,ENSP00000381412,0
1117,ENSP00000356671,1
13804,ENSP00000377549,0
6054,ENSP00000263800,0
1117,ENSP00000353165,1
2325,ENSP00000341117,0
5381226,ENSP00000378191,0
5381,ENSP00000244137,0
18830,ENSP00000276390,0
3494,ENSP00000255380,1
311,ENSP00000356671,1
4114,ENSP00000245457,0
5280360,ENSP00000359532,1
3165,ENSP00000278379,0
5329102,ENSP00000343204,1
60961,ENSP00000354859,1
253,ENSP00000312326,0
4688,ENSP00000292303,0
667467,ENSP00000360687,0
1349907,ENSP00000350256,0
3559,ENSP00000258400,1
5304,ENSP00000411593,1
5022,ENSP00000304501,1
785,ENSP00000369038,0
3985498,ENSP00000267615,0
1614,ENSP00000307241,0
5186,ENSP00000355046,0
3981,ENSP00000295897,0
1541,ENSP00000350256,1
57537,ENSP00000259271,0
2756,ENSP00000340330,0
5282381,ENSP00000297785,0
4205,ENSP00000290354,0
6279,ENSP00000336528,1
1224,ENSP00000334052,0
1614,ENSP00000362361,0
26644,ENSP00000280551,0
5284594,ENSP00000327268,0
1051,ENSP00000291565,1
5329098,ENSP00000241453,1
2978,ENSP00000218758,0
3350,ENSP00000242375,1
4477,ENSP00000295101,0
3793,ENSP00000215754,0
179837,ENSP00000303423,0
2519,ENSP00000304501,1
3165,ENSP00000003100,0
10607,ENSP00000302486,0
68848,ENSP00000447149,0
456201,ENSP00000262187,0
4044,ENSP00000245457,0
679,ENSP00000314508,0
2244,ENSP00000356438,1
216326,ENSP00000308137,0
450,ENSP00000369816,1
4179,ENSP00000417052,0
2154,ENSP00000269848,0
774,ENSP00000386069,1
123679,ENSP00000280155,1
4811,ENSP00000366244,0
5029,ENSP00000234310,0
3405,ENSP00000303575,0
5097,ENSP00000226444,0
3177,ENSP00000234961,0
838,ENSP00000176183,1
178103,ENSP00000290349,0
2801,ENSP00000264170,0
4666,ENSP00000223129,0
745,ENSP00000010404,1
2732,ENSP00000260118,0
68760,ENSP00000354499,0
192314,ENSP00000317842,0
68848,ENSP00000367959,1
6047,ENSP00000301178,0
27400,ENSP00000247207,0
681,ENSP00000273430,1
23994,ENSP00000302111,1
5588,ENSP00000298556,0
11597571,ENSP00000264193,0
6438354,ENSP00000329684,0
33036,ENSP00000332973,0
5581,ENSP00000419425,0
3081361,ENSP00000320043,0
4830,ENSP00000276198,1
5077,ENSP00000320180,0
55245,ENSP00000360939,0
114866,ENSP00000405965,0
3639,ENSP00000294973,0
5186,ENSP00000336528,0
4742,ENSP00000236671,1
4533,ENSP00000378394,0
9878,ENSP00000346001,0
723,ENSP00000318820,0
16078,ENSP00000374219,0
753,ENSP00000364709,1
5281888,ENSP00000256958,1
5485199,ENSP00000370270,0
6918638,ENSP00000430432,1
5283454,ENSP00000254488,0
5401,ENSP00000316121,0
1117,ENSP00000258418,1
60961,ENSP00000350198,1
4205,ENSP00000369960,1
5544,ENSP00000383042,0
637542,ENSP00000356070,0
3964,ENSP00000280155,1
68740,ENSP00000362273,0
5284627,ENSP00000323516,0
3081361,ENSP00000231487,0
4402,ENSP00000306561,0
2154,ENSP00000315644,1
710,ENSP00000322450,1
166558,ENSP00000001008,0
160355,ENSP00000419782,1
3446,ENSP00000419628,0
6010,ENSP00000368226,0
108182,ENSP00000370989,0
119574,ENSP00000303522,0
3981,ENSP00000276198,1
4236,ENSP00000318912,0
18794,ENSP00000263038,0
4440,ENSP00000360538,0
2244,ENSP00000356480,0
3598,ENSP00000315011,0
2161,ENSP00000245816,0
6918365,ENSP00000419782,0
312,ENSP00000168216,1
2196,ENSP00000360406,0
2161,ENSP00000287936,0
1809,ENSP00000322924,1
54562,ENSP00000405455,0
4383,ENSP00000369038,0
312,ENSP00000253122,1
71616,ENSP00000224356,0
4885,ENSP00000316244,1
23994,ENSP00000464149,1
444020,ENSP00000360687,0
3857,ENSP00000293897,0
3394,ENSP00000346001,0
72438,ENSP00000396308,1
5757,ENSP00000226444,1
4713,ENSP00000215832,1
1051,ENSP00000164139,1
59693,ENSP00000364731,0
5202,ENSP00000280155,1
3154,ENSP00000235835,0
440120,ENSP00000269385,1
47936,ENSP00000354677,0
4601,ENSP00000218516,0
1548886,ENSP00000298910,0
3696,ENSP00000409378,1
5533,ENSP00000369100,0
5572,ENSP00000256999,0
5311507,ENSP00000359353,0
784,ENSP00000356438,1
55482,ENSP00000297785,0
281,ENSP00000312735,0
679,ENSP00000369134,0
158,ENSP00000361141,1
123686,ENSP00000359211,0
4248,ENSP00000300605,0
5137129,ENSP00000358770,0
1051,ENSP00000216392,1
5311067,ENSP00000302111,0
4236,ENSP00000270349,1
681,ENSP00000329684,1
200,ENSP00000261326,0
298,ENSP00000384665,1
3433,ENSP00000409007,0
55245,ENSP00000261514,0
4624,ENSP00000361125,0
1089,ENSP00000260447,0
892,ENSP00000363832,0
60961,ENSP00000363431,1
439260,ENSP00000267549,1
4095,ENSP00000265724,1
1117,ENSP00000265689,1
5281081,ENSP00000278407,0
5137129,ENSP00000219789,0
187,ENSP00000303211,1
54586,ENSP00000288699,0
4927,ENSP00000255380,1
119380,ENSP00000358783,0
5486,ENSP00000262407,1
439260,ENSP00000324270,1
493570,ENSP00000263341,0
6013,ENSP00000326806,0
72968,ENSP00000234454,0
6037,ENSP00000378191,0
1117,ENSP00000240327,1
2375,ENSP00000340684,0
54693559,ENSP00000257549,0
71739,ENSP00000313691,0
5530,ENSP00000288699,0
147912,ENSP00000261835,1
5381,ENSP00000370213,0
838,ENSP00000359532,1
56971,ENSP00000368226,0
5040,ENSP00000412673,0
5280363,ENSP00000288135,0
5287969,ENSP00000370270,0
3001028,ENSP00000315013,0
6726,ENSP00000433290,0
5743,ENSP00000209929,0
3016,ENSP00000200676,0
4383,ENSP00000447173,0
2216,ENSP00000219833,0
5833,ENSP00000363205,0
2156,ENSP00000292147,0
457954,ENSP00000372112,0
9878,ENSP00000227507,0
5486827,ENSP00000300738,0
1809,ENSP00000358963,1
5581,ENSP00000351908,0
19143,ENSP00000263035,0
393599,ENSP00000332369,0
3450,ENSP00000373674,0
54746,ENSP00000316244,1
3337,ENSP00000336868,0
5582,ENSP00000312262,0
3985498,ENSP00000322788,0
2756,ENSP00000302232,0
5408,ENSP00000301146,1
5538,ENSP00000299529,1
439176,ENSP00000221801,1
4830,ENSP00000316244,1
71246,ENSP00000352584,0
16132429,ENSP00000250378,0
114892,ENSP00000359998,0
5381226,ENSP00000264047,0
2968,ENSP00000303575,0
4993,ENSP00000377549,0
3151,ENSP00000262340,0
91649,ENSP00000363822,1
4106,ENSP00000356694,0
50287,ENSP00000261669,0
439260,ENSP00000256906,1
838,ENSP00000315011,1
55245,ENSP00000205402,0
23931,ENSP00000356070,1
4782,ENSP00000220584,0
4735,ENSP00000256443,0
5052,ENSP00000270142,0
5074,ENSP00000328835,0
1089,ENSP00000322788,0
4423,ENSP00000378359,0
11556427,ENSP00000254227,0
312145,ENSP00000263967,1
9934,ENSP00000384665,0
3034010,ENSP00000322716,0
3386,ENSP00000358511,1
4528,ENSP00000224356,0
5203,ENSP00000353820,1
130214,ENSP00000236671,0
5288826,ENSP00000298942,0
20469,ENSP00000264914,0
171548,ENSP00000284562,0
47318,ENSP00000310928,0
4635,ENSP00000354822,0
1662,ENSP00000370938,0
23925,ENSP00000216117,1
65020,ENSP00000375893,0
54454,ENSP00000435412,0
6380,ENSP00000381968,0
178013,ENSP00000257290,0
443872,ENSP00000256958,0
5486827,ENSP00000360687,0
5562,ENSP00000401508,0
11626560,ENSP00000367102,0
4599,ENSP00000366156,0
9917021,ENSP00000370989,0
16132139,ENSP00000354728,0
6089,ENSP00000316244,1
51577,ENSP00000264382,1
439260,ENSP00000356729,0
3310,ENSP00000377954,0
9800339,ENSP00000304782,0
5591,ENSP00000226004,0
3382,ENSP00000222330,0
5771,ENSP00000265641,0
1986,ENSP00000254958,0
3567002,ENSP00000262187,0
5202,ENSP00000335511,1
5360696,ENSP00000301071,0
50599,ENSP00000370129,0
5478883,ENSP00000236671,1
3433,ENSP00000264657,0
5894,ENSP00000342889,0
3954,ENSP00000367408,0
60857,ENSP00000324856,0
951,ENSP00000289753,1
15897,ENSP00000222390,0
5566,ENSP00000354859,1
10267,ENSP00000370517,1
3410,ENSP00000358301,1
151069,ENSP00000366797,0
23994,ENSP00000364731,1
3567002,ENSP00000292513,0
610479,ENSP00000363229,0
2676,ENSP00000277120,0
424,ENSP00000280551,0
1240,ENSP00000325425,0
1809,ENSP00000261733,0
3043,ENSP00000418001,0
679,ENSP00000364697,0
5757,ENSP00000231509,1
2419,ENSP00000316244,1
4020,ENSP00000381412,0
1117,ENSP00000349078,1
4534,ENSP00000345023,0
123970,ENSP00000409007,0
72271,ENSP00000344220,1
4735,ENSP00000258743,0
2161,ENSP00000265073,0
3295,ENSP00000342889,0
2185,ENSP00000243167,1
2580,ENSP00000350265,0
178103,ENSP00000318355,0
14985,ENSP00000313681,0
3915,ENSP00000301645,0
312,ENSP00000343027,1
1615,ENSP00000219833,1
5486827,ENSP00000394624,1
5567,ENSP00000220764,0
1609,ENSP00000262187,0
3017,ENSP00000303211,1
5538,ENSP00000447173,1
501640,ENSP00000393333,0
213043,ENSP00000365256,0
119574,ENSP00000296412,0
5486684,ENSP00000168216,0
71120,ENSP00000220764,0
97226,ENSP00000354522,1
838,ENSP00000245457,1
4456,ENSP00000229135,0
757,ENSP00000262340,0
5865,ENSP00000366410,0
942,ENSP00000301141,1
838,ENSP00000357301,1
123679,ENSP00000235835,0
10517,ENSP00000297258,0
1117,ENSP00000353904,1
108182,ENSP00000255030,0
3603,ENSP00000272928,0
312145,ENSP00000313420,1
1220,ENSP00000280155,1
16004692,ENSP00000263182,0
3793,ENSP00000383840,0
23994,ENSP00000282957,1
4980,ENSP00000335511,0
4599,ENSP00000222330,0
104741,ENSP00000206249,1
785,ENSP00000353820,0
5870,ENSP00000265016,0
1065,ENSP00000369050,1
5581,ENSP00000294973,0
5149021,ENSP00000234961,1
2812,ENSP00000003100,1
132624,ENSP00000250699,0
1204,ENSP00000321070,0
60612,ENSP00000386069,1
942,ENSP00000250699,1
1744,ENSP00000341189,0
4205,ENSP00000316339,0
593,ENSP00000368439,1
15,ENSP00000343925,1
446512,ENSP00000361275,0
54797,ENSP00000350785,0
23932,ENSP00000220809,0
5359371,ENSP00000363205,0
72271,ENSP00000226004,0
4624,ENSP00000295055,0
57363,ENSP00000242375,1
3384,ENSP00000355518,0
192314,ENSP00000353720,0
35370,ENSP00000369816,0
996,ENSP00000261799,0
1440,ENSP00000235835,0
11597571,ENSP00000373700,1
123696,ENSP00000231449,0
125017,ENSP00000442050,0
4547,ENSP00000332116,0
4630,ENSP00000381412,0
3446,ENSP00000322991,1
5284371,ENSP00000216629,0
3911,ENSP00000225577,0
5284371,ENSP00000434364,0
4819,ENSP00000230671,0
3962,ENSP00000349576,0
5677,ENSP00000335592,0
860,ENSP00000262735,1
19910,ENSP00000322421,0
252716,ENSP00000296411,0
5743,ENSP00000288699,0
26644,ENSP00000250971,0
439260,ENSP00000332591,1
3517,ENSP00000255380,0
9878,ENSP00000301645,0
9642,ENSP00000231509,1
456201,ENSP00000356022,0
3676,ENSP00000320171,0
5284570,ENSP00000240139,0
23994,ENSP00000308938,1
158,ENSP00000328708,1
951,ENSP00000303775,1
5709,ENSP00000332816,0
6000,ENSP00000319984,1
6013,ENSP00000268053,1
10607,ENSP00000248437,1
447700,ENSP00000305480,0
6505803,ENSP00000285949,0
312,ENSP00000308541,1
3054,ENSP00000237014,1
5095,ENSP00000261669,0
3413,ENSP00000360777,0
5589,ENSP00000326806,0
5202,ENSP00000272928,1
6726,ENSP00000317985,0
4011,ENSP00000337949,1
1224,ENSP00000265174,0
1051,ENSP00000295101,0
439260,ENSP00000359643,1
4865,ENSP00000346805,0
3440,ENSP00000419692,0
1983,ENSP00000412673,0
5361092,ENSP00000362924,0
2333,ENSP00000322898,0
115146,ENSP00000384490,1
753,ENSP00000272102,1
60719,ENSP00000362401,1
5311101,ENSP00000262187,0
5526,ENSP00000380247,0
4066,ENSP00000336630,0
122335,ENSP00000333994,1
6291,ENSP00000323867,0
7019,ENSP00000319343,0
1662,ENSP00000366124,0
774,ENSP00000363596,1
1117,ENSP00000308720,1
961,ENSP00000308541,1
4306515,ENSP00000276198,0
5533,ENSP00000384400,0
108182,ENSP00000362115,0
5280360,ENSP00000306606,0
13342,ENSP00000380252,0
444,ENSP00000373715,0
107772,ENSP00000261465,0
3158,ENSP00000302478,0
1979,ENSP00000306490,1
4745,ENSP00000164139,0
23994,ENSP00000061240,1
5287620,ENSP00000330284,0
18830,ENSP00000299178,1
2435,ENSP00000280155,1
4980,ENSP00000332530,0
3397,ENSP00000382697,0
54459,ENSP00000280155,1
5073,ENSP00000373169,1
836,ENSP00000397582,0
122296,ENSP00000364709,1
158,ENSP00000303775,1
4196,ENSP00000206249,1
135018,ENSP00000292427,0
8758,ENSP00000322450,0
5472,ENSP00000254958,0
3325,ENSP00000405455,0
4913,ENSP00000329684,0
4425,ENSP00000259271,0
5374,ENSP00000256383,0
5203,ENSP00000215587,0
3343,ENSP00000221801,0
122316,ENSP00000357907,0
44404987,ENSP00000359899,1
784,ENSP00000307822,0
9832383,ENSP00000296046,0
158,ENSP00000287907,1
2216,ENSP00000222286,0
5255,ENSP00000256999,1
3278,ENSP00000335620,1
5755,ENSP00000342889,0
692,ENSP00000455607,0
9395,ENSP00000263464,0
4630,ENSP00000319984,1
60842,ENSP00000356920,0
25201794,ENSP00000225831,0
2949,ENSP00000308032,0
107985,ENSP00000339479,0
6054,ENSP00000311572,0
23977,ENSP00000270349,0
19861,ENSP00000322450,0
4691,ENSP00000398655,0
5311010,ENSP00000343204,0
4919,ENSP00000295087,0
5726,ENSP00000414334,1
9865515,ENSP00000274353,0
5566,ENSP00000265724,1
43815,ENSP00000317721,0
3914,ENSP00000354511,0
54671203,ENSP00000218099,0
68844,ENSP00000309649,1
5467,ENSP00000372023,0
54454,ENSP00000287936,1
3692,ENSP00000406220,0
4543,ENSP00000316244,1
5584,ENSP00000392709,0
191,ENSP00000373169,1
1893,ENSP00000267101,0
5403,ENSP00000304408,0
2344,ENSP00000270349,1
15,ENSP00000304782,0
1573,ENSP00000304414,0
4034,ENSP00000364486,0
1935,ENSP00000264381,1
5330286,ENSP00000264193,0
183092,ENSP00000345023,0
3016,ENSP00000341682,0
4984,ENSP00000375730,1
941361,ENSP00000296411,0
5731,ENSP00000339435,0
5056,ENSP00000337773,1
5757,ENSP00000447378,0
9578572,ENSP00000363216,0
4542,ENSP00000206249,1
107992,ENSP00000258400,1
753,ENSP00000227378,1
5035,ENSP00000417052,1
4900,ENSP00000221742,0
5310960,ENSP00000359211,0
5454,ENSP00000252996,0
5743,ENSP00000356958,1
5709,ENSP00000280155,1
2185,ENSP00000363596,1
3973,ENSP00000310935,0
1117,ENSP00000344220,1
107778,ENSP00000349320,0
439260,ENSP00000328708,1
5122,ENSP00000306390,0
152945,ENSP00000358525,0
2783,ENSP00000257549,0
68740,ENSP00000313691,0
104858,ENSP00000274192,0
5314,ENSP00000407546,1
122316,ENSP00000320180,0
2995,ENSP00000262719,0
4991,ENSP00000303211,1
784,ENSP00000253799,1
702,ENSP00000221130,1
55283,ENSP00000367309,0
4771,ENSP00000358414,0
91649,ENSP00000401508,0
5405,ENSP00000285900,0
5525,ENSP00000303634,0
753,ENSP00000314441,1
5311,ENSP00000305480,0
936,ENSP00000250971,0
4736,ENSP00000354612,0
10517,ENSP00000394624,1
71246,ENSP00000308032,0
448537,ENSP00000302232,0
65750,ENSP00000222482,0
3762,ENSP00000359991,0
702,ENSP00000359532,0
5280961,ENSP00000254663,0
2726,ENSP00000301634,0
4425,ENSP00000346805,0
150310,ENSP00000262033,0
5073,ENSP00000369960,1
5378,ENSP00000328835,0
5281605,ENSP00000261835,0
441071,ENSP00000245312,0
441071,ENSP00000023897,0
5959,ENSP00000409007,0
144,ENSP00000376076,0
23994,ENSP00000381607,1
838,ENSP00000366506,1
444008,ENSP00000262290,0
5287620,ENSP00000272102,1
151166,ENSP00000275493,0
5097,ENSP00000362576,0
1573,ENSP00000320171,0
3384,ENSP00000290597,0
3016,ENSP00000418287,0
3883,ENSP00000419970,0
160,ENSP00000351755,1
179837,ENSP00000247207,0
5775,ENSP00000367959,1
698,ENSP00000339867,0
3397,ENSP00000276390,0
124087,ENSP00000357067,0
3684,ENSP00000343925,1
5568,ENSP00000350265,0
2161,ENSP00000361666,0
3086686,ENSP00000288135,1
593,ENSP00000316786,0
23991,ENSP00000340330,0
5959,ENSP00000316244,1
4440,ENSP00000261669,0
2719,ENSP00000354677,0
750,ENSP00000363092,1
3676,ENSP00000295897,1
5090,ENSP00000368572,0
5001396,ENSP00000219479,0
158,ENSP00000217270,1
1201549,ENSP00000270349,1
936,ENSP00000346577,0
6337614,ENSP00000287022,0
1613,ENSP00000381607,0
5210,ENSP00000356671,0
2676,ENSP00000234310,0
1220,ENSP00000372023,0
3032,ENSP00000341682,0
753,ENSP00000356480,1
4236,ENSP00000320709,0
5523,ENSP00000368646,0
5372,ENSP00000310935,1
5959,ENSP00000325425,0
51577,ENSP00000326227,1
5588,ENSP00000255262,0
3086685,ENSP00000301146,0
322,ENSP00000362674,0
41987,ENSP00000181383,0
936,ENSP00000267568,1
4885,ENSP00000386069,1
3151,ENSP00000357461,0
6013,ENSP00000370129,1
44093,ENSP00000260985,0
1917,ENSP00000309968,0
4430,ENSP00000414019,0
5959,ENSP00000216330,0
5478883,ENSP00000370989,0
4829,ENSP00000344220,0
5314,ENSP00000244051,0
3918,ENSP00000227378,0
10607,ENSP00000323071,0
9395,ENSP00000396308,0
5202,ENSP00000276198,1
5139,ENSP00000341189,0
4635,ENSP00000293860,0
65019,ENSP00000322617,0
4212,ENSP00000263774,0
123970,ENSP00000337450,0
312145,ENSP00000340609,0
5991,ENSP00000292596,0
123015,ENSP00000409378,0
3602,ENSP00000365256,0
5358,ENSP00000337949,1
5512,ENSP00000306490,1
2551,ENSP00000372750,1
6468,ENSP00000303208,0
1206,ENSP00000219833,1
934,ENSP00000262948,0
753,ENSP00000259271,1
2116,ENSP00000287022,0
644073,ENSP00000265572,1
937,ENSP00000377549,0
3715,ENSP00000350425,0
11556427,ENSP00000315602,0
2949,ENSP00000178638,0
2132,ENSP00000319788,0
16362,ENSP00000285979,0
47811,ENSP00000265734,0
6047,ENSP00000385571,0
54746,ENSP00000262735,0
1701,ENSP00000394624,0
1979,ENSP00000253799,0
4828,ENSP00000278379,0
23994,ENSP00000440698,1
2130,ENSP00000219833,0
2216,ENSP00000280155,1
439260,ENSP00000234371,1
3547,ENSP00000340609,0
2332,ENSP00000220809,1
5032,ENSP00000234310,0
4536,ENSP00000302811,0
5464105,ENSP00000354511,1
5408,ENSP00000466799,1
135018,ENSP00000364709,0
2499,ENSP00000310219,0
3547,ENSP00000216336,0
107994,ENSP00000408526,0
1688,ENSP00000362481,0
158795,ENSP00000235382,0
445420,ENSP00000317159,0
4629,ENSP00000261208,0
2913,ENSP00000364361,0
216239,ENSP00000350941,1
1204,ENSP00000313350,0
57363,ENSP00000384490,0
3100,ENSP00000306490,1
2370,ENSP00000292301,0
65750,ENSP00000386456,0
216235,ENSP00000262033,0
71616,ENSP00000272298,0
4926,ENSP00000306490,1
493570,ENSP00000377865,0
934,ENSP00000348944,1
124886,ENSP00000301776,0
36920,ENSP00000345023,0
5959,ENSP00000249016,1
1220,ENSP00000367959,1
6917908,ENSP00000396308,1
5662,ENSP00000340684,0
312,ENSP00000311572,1
3404,ENSP00000245960,0
5281004,ENSP00000349576,0
6337614,ENSP00000354511,0
753,ENSP00000369134,1
5538,ENSP00000303709,0
3392,ENSP00000263182,0
443408,ENSP00000354687,0
134018,ENSP00000372750,0
122172,ENSP00000364801,0
6438354,ENSP00000354522,0
5790,ENSP00000370912,0
41987,ENSP00000361021,0
60825,ENSP00000360687,0
5381226,ENSP00000368439,0
65076,ENSP00000328173,0
657378,ENSP00000389103,0
54586,ENSP00000307235,0
5363,ENSP00000309818,0
66414,ENSP00000363641,0
757,ENSP00000225927,0
170361,ENSP00000359285,1
15602694,ENSP00000264047,0
6005,ENSP00000176183,1
71307,ENSP00000320503,0
3086686,ENSP00000324740,1
2099,ENSP00000364697,0
951,ENSP00000347839,0
5994,ENSP00000275300,1
4745,ENSP00000329374,0
71120,ENSP00000373700,0
312,ENSP00000325690,1
4745,ENSP00000373169,1
4485,ENSP00000253496,0
2524,ENSP00000357907,0
5035,ENSP00000395473,0
445420,ENSP00000311291,0
23930,ENSP00000297373,1
4430,ENSP00000338018,0
3547,ENSP00000360247,0
152945,ENSP00000454071,0
108156,ENSP00000301974,1
311,ENSP00000324806,1
2267,ENSP00000380247,1
3602,ENSP00000409378,1
753,ENSP00000302967,1
1548943,ENSP00000339001,0
23994,ENSP00000178638,1
5283454,ENSP00000360991,0
1593,ENSP00000256104,0
1201549,ENSP00000400175,0
10280735,ENSP00000364709,1
5755,ENSP00000292823,0
3715,ENSP00000267568,1
3877,ENSP00000286648,1
5077,ENSP00000317842,1
5097,ENSP00000299964,0
446157,ENSP00000385026,0
5994,ENSP00000355930,1
681,ENSP00000373169,1
5311507,ENSP00000360154,0
679,ENSP00000308176,1
4440,ENSP00000366797,0
5568,ENSP00000322450,0
6005,ENSP00000358963,1
2995,ENSP00000261799,0
3998,ENSP00000350928,0
387316,ENSP00000336762,0
5310985,ENSP00000268097,0
151165,ENSP00000300738,0
23994,ENSP00000254066,1
3003,ENSP00000369927,0
312,ENSP00000357204,1
3954,ENSP00000463999,0
47318,ENSP00000346001,0
322,ENSP00000357066,0
6741,ENSP00000289753,0
23925,ENSP00000353770,1
51550,ENSP00000340684,0
71246,ENSP00000287820,0
5139,ENSP00000376349,0
5936,ENSP00000376176,0
1219,ENSP00000263341,0
1117,ENSP00000377083,1
60961,ENSP00000316244,1
5568,ENSP00000328777,0
4011,ENSP00000219833,1
448537,ENSP00000249042,0
2724385,ENSP00000215832,0
72968,ENSP00000322788,0
158,ENSP00000384665,1
4926,ENSP00000304782,0
4917,ENSP00000240139,0
445643,ENSP00000363988,0
1935,ENSP00000285949,0
5284627,ENSP00000181383,0
5202,ENSP00000363431,1
322,ENSP00000270139,0
298,ENSP00000336764,1
444,ENSP00000320147,0
1117,ENSP00000340736,1
5253,ENSP00000361021,0
5464105,ENSP00000218516,0
1329,ENSP00000375892,0
26721,ENSP00000012443,0
753,ENSP00000261900,1
753,ENSP00000245816,1
26879,ENSP00000349576,0
298,ENSP00000358730,1
1546,ENSP00000310935,0
5352,ENSP00000363676,0
3339,ENSP00000428426,0
33624,ENSP00000347942,0
5210,ENSP00000219833,1
1117,ENSP00000296509,1
1117,ENSP00000301141,1
941651,ENSP00000369456,0
4713,ENSP00000353920,0
312,ENSP00000285930,1
3748,ENSP00000307822,0
5195,ENSP00000367309,1
104741,ENSP00000392411,0
